'y(0h7Wml'		'40'	'3'	'90'	'362012'	'1'	'ВЛАДИКАВКАЗ-12'	'УЛ.ТИТОВА,9'	'049033001'	'ПУ БАНКА РОССИИ КАЗБЕКСКОЕ'	'БАНКА РОССИИ КАЗБЕКСКОЕ'	'049082002'			'00'	'265252'		'(8672)769025,768865'		'08232193'	14.10.04			23.09.97		
'RplOkH%r'		'30'	'2'	'07'	'355008'	'1'	'СТАВРОПОЛЬ'	'УЛ.ДЗЕРЖИНСКОГО,2А'	'040702001'	'ФИЛИАЛ ОАО "МЕТРАКОМБАНК" В Г.СТАВРОПОЛЕ'	'МЕТРАКОМБАНК'	'040702735'	'700161735'		'01'			'(8652)282844,282848'	'2003/13'	'47775665'	27.10.03		'30101810700000000735'	14.10.97		
'yYCQriL>'		'30'	'2'	'87'	'169600'	'1'	'ПЕЧОРА'	'УЛ.СВОБОДЫ,3'	'048708000'	'ПЕЧОРСКИЙ ФИЛИАЛ БАНКА "ТАВРИЧЕСКИЙ" (ОАО)'	'ТАВРИЧЕСКИЙ'	'048708788'	'700161588'		'01'			'(82142)72255,70291'	'2304/2'	'44772347'	11.10.05		'30101810500000000788'	14.10.97		
'jB(9I<D-'		'40'	'3'	'41'	'188760'	'1'	'ПРИОЗЕРСК'	'ЛЕНИНГРАДСКАЯ ОБЛ.'	'044106001'	'ПУ БАНКА РОССИИ ЛАДОЖСКОЕ'	'БАНКА РОССИИ ЛАДОЖСКОЕ'	'044127002'			'00'			'(81379)33945'			21.07.05			04.11.97		
'AjiMK=BA'		'20'	'2'	'45'	'119992'	'1'	'МОСКВА'	'ЛУЖНЕЦКАЯ НАБ.,8 СТР.1'	'044552000'	'КБ "ЕДИНСТВЕННЫЙ" (ООО)'	'ЕДИНСТВЕННЫЙ'	'044552544'			'01'			'(495)7254628,7254619'	'3187'	'23396940'	20.01.06		'30101810200000000544'	04.11.97		
')xFqs=2W'		'20'	'2'	'90'	'362019'	'1'	'ВЛАДИКАВКАЗ'	'УЛ.ШМУЛЕВИЧА,8-А'	'049033001'	'АКБ "БРР" (ОАО)'	'БРР'	'049033764'	'700161564'		'01'			'(8672)540989,540995'	'3315'	'44627438'	27.10.03		'30101810500000000764'	04.11.97		
'HDCzbUTh'		'30'	'2'	'04'	'660049'	'1'	'КРАСНОЯРСК'	'УЛ.К.МАРКСА,62'	'040407001'	'КРАСН.Ф-Л ЗАО АИКБ "ЕНИСЕЙСК.ОБЪЕД.БАНК"'	'ЕНИСЕЙСК.ОБЪЕД.БАНК'	'040407853'	'800161753'		'01'			'(3912)779695,779600'	'2645/3'	'44604325'	14.12.06		'30101810700000000853'	18.11.97		
'&oPLr&dy'		'20'	'2'	'45'	'115035'	'1'	'МОСКВА'	'УЛ.САДОВНИЧЕСКАЯ,82 СТР.2'	'044579000'	'ЗАО "ДЖИИ МАНИ БАНК"'	'ДЖИИ МАНИ БАНК'	'044579851'			'01'			'(495)2580400'	'3316'	'47359576'	13.06.07		'30101810000000000851'	18.11.97		
'msMEJ!re'		'30'	'2'	'71'	'628462'	'1'	'РАДУЖНЫЙ'	'6 МИКР-ОН,Д.3А'	'047165000'	'РАДУЖНИНСКИЙ ФИЛИАЛ ЗАО "МЕГА БАНК"'	'МЕГА БАНК'	'047165913'	'900161213'		'01'			'(834668)35011'	'2220/1'	'47853537'	19.04.06		'30101810200000000913'	25.11.97		
'e4bz2cK('		'30'	'2'	'08'	'680030'	'1'	'ХАБАРОВСК'	'УЛ.МУХИНА,8'	'040813001'	'ХАБАРОВСКИЙ ФИЛИАЛ ОАО "РОЯЛ КРЕДИТ БАНК"'	'РОЯЛ КРЕДИТ БАНК'	'040813785'	'700161485'		'01'			'(4212)217424,213097'	'783/1'	'48340484'	18.04.07		'30101810400000000785'	02.12.97		
'lW<r(bSB'		'72'	'2'	'22'	'603155'	'1'	'НИЖНИЙ НОВГОРОД'	'УЛ.УЛЬЯНОВА,46'	'042202001'	'ЗАО НРЦ'	'ЗАО НРЦ'	'042202505'	'500163205'		'01'			'(831)4196178'	'3319-Р'	'48311413'	24.07.07		'30105810800000000505'	02.12.97		
'Fb7ONeTp'		'30'	'2'	'36'	'443001'	'1'	'САМАРА'	'УЛ.МОЛОДОГВАРДЕЙСКАЯ,151'	'043601001'	'ФИЛИАЛ САМАРСКИЙ ОАО "АЛЬФА-БАНК"'	'АЛЬФА-БАНК'	'043601964'	'900161664'		'01'			'(846)2420648,2420624'	'1326/3'	'43937562'	14.07.05		'30101810600000000964'	02.12.97		
'q@q-+9MV'		'30'	'2'	'63'	'413800'	'1'	'БАЛАКОВО'	'УЛ.ТИТОВА,37'	'046359000'	'БАЛАКОВСКИЙ ФИЛИАЛ АКБ "СОФИЯ" (ЗАО)'	'СОФИЯ'	'046359826'	'800161626'		'01'			'(8453)445773,442727'	'2867/1'	'43755677'	22.09.04		'30101810600000000826'	02.12.97		
'V-Bz1<bD'		'30'	'2'	'63'	'413100'	'1'	'ЭНГЕЛЬС'	'УЛ.Л.КАССИЛЯ,14'	'046375000'	'Ф. ЗАО АКБ"ЭКСПРЕСС-ВОЛГА" В Г.ЭНГЕЛЬС'	'ЭКСПРЕСС-ВОЛГА'	'046375825'	'800161325'		'01'			'(8453)735736,965249'	'3085/4'	'47734353'	18.11.04		'30101810300000000825'	02.12.97		
'=3hSs1Ui'		'30'	'2'	'04'	'660037'	'1'	'КРАСНОЯРСК'	'УЛ.КОЛОМЕНСКАЯ,12'	'040407001'	'КРАСНОЯРСКИЙ ФИЛИАЛ АКБ"ЛАНТА-БАНК"(ЗАО)'	'ЛАНТА-БАНК'	'040407702'	'700161002'		'01'			'(3912)629236,629235'	'1920/3'	'44602912'	27.10.03		'30101810000000000702'	09.12.97		
'3DWGmKyv'		'30'	'1'	'04'	'662547'	'1'	'ЛЕСОСИБИРСК'	'УЛ.МИРА,3'	'040465000'	'ЛЕСОСИБИРСКИЙ ФИЛИАЛ ЗАО КБ "КЕДР"'	'КЕДР'	'040465841'	'800161041'		'01'			'()54693'	'1574/9'	'47826871'	27.10.03		'30101810000000000841'	09.12.97		
'z>q1mCwz'		'72'	'2'	'60'	'344010'	'1'	'РОСТОВ-НА ДОНУ'	'ПР.СОКОЛОВА,78'	'046015001'	'ЗАО "РП РВФБ"'	'РП РВФБ'	'046015505'	'500163205'		'01'			'(863)2910045'	'3321-К'	'48220811'	29.11.04		'30105810800000000505'	23.12.97		
'rSz#OliJ'		'32'	'2'	'32'	'650066'	'1'	'КЕМЕРОВО'	'ПР.ОКТЯБРЬСКИЙ,53'	'043207001'	'КЕМЕРОВСКОЕ ОТДЕЛЕНИЕ N 8615'	'КЕМЕРОВСКОЕ ОТДЕЛЕНИЕ N 8615'	'043207612'	'600164112'		'00'			'(384)351465'	'1481/528'	'09800506'	27.10.03		'30101810200000000612'	05.01.98		
'a?6L<udN'		'20'	'2'	'03'	'350000'	'1'	'КРАСНОДАР'	'УЛ.КРАСНАЯ,113'	'040349001'	'ОАО "ЮГ-ИНВЕСТБАНК"'	'ЮГ-ИНВЕСТБАНК'	'040349966'	'900161666'	'141000'	'01'			'(861)2596656,2596657'	'2772'	'32350782'	01.12.04		'30101810600000000966'	15.01.98		
'KJBFF((*'		'72'	'2'	'05'	'690106'	'1'	'ВЛАДИВОСТОК'	'ПР.КРАСНОГО ЗНАМЕНИ,3'	'040507001'	'НКО ЗАО "РАСЧЕТНАЯ ПАЛАТА АТМВБ"'	'РАСЧЕТНАЯ ПАЛАТА АТМВБ'	'040507559'	'500163459'		'01'			'(4232)468343,468342'	'3323-Р'	'47494727'	24.05.07		'30105810000000000559'	20.01.98		
'g#Lk>>jl'		'30'	'0'	'82'	'368750'	'3'	'ХИВ'		'048219000'	'ФИЛИАЛ"ХИВ"ООО "НОВЫЙ КОММЕРЧЕСКИЙ БАНК"'	'ХИВ'	'048219924'			'02'			'(8244)23451,23513'	'347/8'	'43341987'	27.09.06		'30101810700000000924'	20.01.98		
'Cc!!5L!T'		'30'	'2'	'92'	'420107'	'1'	'КАЗАНЬ'	'УЛ.ПЕТЕРБУРГСКАЯ,42'	'049205001'	'КАЗАНСКИЙ ФИЛИАЛ ООО"КАМКОМБАНК"'	'КАМКОМБАНК'	'049205893'	'800161393'		'01'			'(843)2929951,2929961'	'438/4'	'47099046'	23.09.05		'30101810300000000893'	20.01.98		
'BK$Gc&hq'		'30'	'2'	'44'	'685000'	'1'	'МАГАДАН'	'УЛ.ЛЕНИНА,30Б'	'044442001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.МАГАДАНЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.МАГАДА'	'044442798'			'01'			'(4132)607334,600100*123'	'1000/13'	'33958161'	06.06.07		'30101810400000000798'	10.02.98		
'D(dSv5Z('		'30'	'2'	'40'	'196191'	'1'	'САНКТ-ПЕТЕРБУРГ'	'УЛ.ВАРШАВСКАЯ,63 КОРП.1'	'044030001'	'ФИЛИАЛ "ПЕТЕРБУРГСКИЙ"ЗАО"МОССТРОЙЭКОНОМБАНК"'	'ПЕТЕРБУРГСКИЙ'	'044030792'			'01'			'(812)3753466'	'948/29'	'47993014'	22.12.06		'30101810500000000792'	17.02.98		
'@p-rud7h'		'30'	'2'	'45'	'109469'	'1'	'МОСКВА'	'УЛ.ПОРЕЧНАЯ,23'	'044579000'	'МОСКОВСКИЙ ФИЛИАЛ ОАО КБ "ФОРБАНК"'	'ФОРБАНК'	'044579205'			'01'			'(495)3465000,3474747'	'2063/1'	'18285598'	20.01.06		'30101810300000000205'	17.02.98		
'5!p(Mhmj'		'30'	'2'	'07'	'355012'	'1'	'СТАВРОПОЛЬ'	'УЛ.ЛЕНИНА,419,КОРП.2'	'040702001'	'ФИЛИАЛ АБ"ГАЗПРОМБАНК"(ЗАО)В ГСТАВРОПОЛЕ'	'ГАЗПРОМБАНК'	'040702754'			'01'			'(8652)566783'	'354/24'	'48592872'	23.03.04		'30101810600000000754'	24.02.98		
'N9q6XkJR'	'ЛИКВ'	'91'	'0'	'82'	'367025'	'1'	'МАХАЧКАЛА'	'ПР.ШАМИЛЯ,35'	'048209001'	'КОНКУРСНЫЙ УПРАВЛ. КБ "ЭЛЬДАГ"'	'ЭЛЬДАГ'	'048209549'			'02'				'1473'		27.10.03		'30101810500000000549'	24.02.98		
'=Cb<g9Uw'		'30'	'2'	'50'	'630132'	'1'	'НОВОСИБИРСК'	'УЛ.СОВЕТСКАЯ,77Б'	'045017000'	'Ф. НОВОСИБИРСКИЙ ОАО "БАНК ВТБ СЕВЕРО-ЗАПАД"'	'БАНК ВТБ СЕВЕРО-ЗАПАД'	'045017741'			'01'			'(383)2216005,2216007'	'439/51'	'48280828'	11.07.07		'30101810400000000741'	03.03.98		
'kJ!O<3XJ'		'10'	'4'	'45'	'115035'	'1'	'МОСКВА 35'	'УЛ.БАЛЧУГ,2'	'044525000'	'ОПЕРУ МОСКОВСКОГО ГТУ БАНКА РОССИИ'	'ОПЕРУ МОСКОВСКОГО ГТУ БАНКА РО'	'044525000'			'01'			'(495)9502156'		'09201220'	05.07.07			10.03.98		
'8D-+tX3q'		'30'	'2'	'79'	'385006'	'1'	'МАЙКОП'	'ПЕР.ВОКЗАЛЬНЫЙ,1'	'047908001'	'МАЙКОПСКИЙ ФИЛИАЛ ОАО "ЮГ-ИНВЕСТБАНК"'	'ЮГ-ИНВЕСТБАНК'	'047908747'			'01'			'(8772)572028'	'2772/1'	'46007622'	13.04.05		'30101810800000000747'	24.03.98		
'o0O-59J6'		'30'	'2'	'03'	'350000'	'1'	'КРАСНОДАР'	'УЛ.КРАСНОАРМЕЙСКАЯ,116'	'040349001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.КРАСНОДАРЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.КРАСНО'	'040349987'			'01'			'(861)2795665,2795755'	'1000/14'	'48447779'	13.06.07		'30101810100000000987'	01.04.98		
'8YGHzW)|'		'20'	'2'	'45'	'129090'	'1'	'МОСКВА'	'УЛ.ЩЕПКИНА,4'	'044525000'	'ООО "ДОЙЧЕ БАНК"'	'ДОЙЧЕ БАНК'	'044525101'			'01'			'(495)7975000'	'3328'	'18427242'	23.01.06		'30101810100000000101'	08.05.98		
'nv9dw80='		'72'	'2'	'36'	'443110'	'1'	'САМАРА'	'УЛ.МИЧУРИНА,78'	'043601001'	'ЗАО РАСЧЕТНАЯ ПАЛАТА СВМБ'	'ЗАО РАСЧЕТНАЯ ПАЛАТА СВМБ'	'043601592'			'01'			'(846)3360624,3348367'	'3324-Р'	'43957381'	14.07.05		'30105810900000000592'	15.05.98		
'tcZrP)u?'		'72'	'2'	'65'	'620034'	'1'	'ЕКАТЕРИНБУРГ'	'УЛ.КОЛМОГОРОВА,3 ЛИТЕР 2А'	'046577001'	'ЗАО "РАСЧЕТНАЯ ПАЛАТА УРВБ"'	'РАСЧЕТНАЯ ПАЛАТА УРВБ'	'046577390'			'01'			'(343)2451666,2459276'	'3322-Р'	'48565510'	22.03.04		'30105810000000000390'	22.05.98		
'br>2@?<&'		'30'	'2'	'60'	'344011'	'1'	'РОСТОВ-НА-ДОНУ'	'ПР.БУДЕННОВСКИЙ,59/17'	'046015001'	'ФКБ "ПЕТРОКОММЕРЦ" В Г.РОСТОВЕ-НА-ДОНУ'	'ПЕТРОКОММЕРЦ'	'046015986'			'01'			'(863)2917731,2917733'	'1776/5'	'48254709'	29.11.04		'30101810300000000986'	02.06.98		
'7QQNMJmF'		'30'	'2'	'60'	'346428'	'1'	'НОВОЧЕРКАССК'	'УЛ.ПРОСВЕЩЕНИЯ,155Б'	'046043000'	'ФКБ "ПЕТРОКОММЕРЦ" В Г.НОВОЧЕРКАССКЕ'	'ПЕТРОКОММЕРЦ'	'046043987'			'01'			'(86352)44576,46303'	'1776/6'	'48261106'	27.10.03		'30101810700000000987'	02.06.98		
'wa5y2*0L'		'30'	'2'	'71'	'628672'	'1'	'ЛАНГЕПАС'	'УЛ.ЛЕНИНА,32'	'047170000'	'ФКБ "ПЕТРОКОММЕРЦ" В Г.ЛАНГЕПАСЕ'	'ПЕТРОКОММЕРЦ'	'047170808'			'01'	'735451'		'(34669)20243,20274'	'1776/3'	'09309816'	27.10.03		'30101810500000000808'	02.06.98		
'>9aQ|vIh'		'30'	'2'	'71'	'628486'	'1'	'КОГАЛЫМ'	'УЛ.ПРИБАЛТИЙСКАЯ,11А'	'047178000'	'ФКБ"ПЕТРОКОММЕРЦ" В Г.КОГАЛЫМЕ'	'ПЕТРОКОММЕРЦ'	'047178806'			'05'	'314353'		'(34667)21915,29309'	'1776/1'	'09307680'	27.10.03		'30101810100000000806'	02.06.98		
'5%l#TsVi'		'30'	'2'	'41'	'188480'	'1'	'КИНГИСЕПП'	'ПР.КАРЛА МАРКСА,4'	'044106001'	'ФИЛИАЛ N6 ОАО "БАНК ВЕФК"'	'БАНК ВЕФК'	'044106764'			'01'			'(81375)41663,41923'	'729/6'	'75092089'	25.09.06		'30101810300000000764'	05.06.98		
'=hbCa*Ky'		'30'	'2'	'54'	'303900'	'4'	'НАРЫШКИНО'	'УЛ.ЛЕНИНА,104'	'045422000'	'УРИЦКИЙ ФИЛИАЛ ОАО "ОРЕЛСОЦБАНК"'	'ОРЕЛСОЦБАНК'	'045422745'			'01'			'(8247)34680,34681'	'2921/2'	'46210607'	18.12.06		'30101810400000000745'	05.06.98		
'UCjVuKye'		'20'	'2'	'29'	'249000'	'1'	'БАЛАБАНОВО'	'ПЛ.50-ТИЛЕТИЯ ОКТЯБРЯ,Д.3'	'042913000'	'"АЙСИАЙСИАЙ БАНК ЕВРАЗИЯ" (ООО)'	'АЙСИАЙСИАЙ БАНК ЕВРАЗИЯ'	'042913720'			'01'			'(48458)21797,21400'	'3329'	'48362103'	03.03.06		'30101810300000000720'	15.06.98		
'#YdDsg|J'		'30'	'2'	'40'	'197022'	'1'	'САНКТ-ПЕТЕРБУРГ'	'КАМЕННООСТРОВСКИЙ ПР.,61/2'	'044030001'	'ФАКБ "РУССЛАВБАНК"(ЗАО) В Г.С-ПЕТЕРБУРГЕ'	'РУССЛАВБАНК'	'044030794'			'01'			'(812)3298000,3298008'	'1073/2'	'48017607'	27.10.03		'30101810100000000794'	15.06.98		
'w0Ggf3aV'		'30'	'0'	'82'	'368730'	'3'	'АХТЫ'		'048201000'	'ФИЛИАЛ"АХТЫНСКИЙ"ООО"НОВЫЙ КОММЕРЧЕСКИЙ БАНК"'	'АХТЫНСКИЙ'	'048201983'			'02'			'(8263)23685'	'347/11'	'43417354'	27.09.06		'30101810500000000983'	15.06.98		
'%hhE>E|x'		'30'	'2'	'14'	'308600'	'1'	'БЕЛГОРОД'	'ПР.СЛАВЫ,35-А'	'041403001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.БЕЛГОРОДЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.БЕЛГОР'	'041403757'			'01'			'(0722)274659,326684'	'1000/16'	'45822805'	25.05.07		'30101810400000000757'	19.06.98		
'Vkl6AS+P'		'30'	'2'	'20'	'394006'	'1'	'ВОРОНЕЖ'	'УЛ.20 ЛЕТ ОКТЯБРЯ,78'	'042007001'	'ВОРОНЕЖСКИЙ Ф-Л АКБ "ПРОМСВЯЗЬБАНК"'	'ПРОМСВЯЗЬБАНК'	'042007882'			'01'			'(4732)782899,779299'	'3251/1'	'47801799'	23.12.05		'30101810700000000882'	26.06.98		
'rvzNc-c+'		'30'	'2'	'41'	'188800'	'1'	'ВЫБОРГ'	'УЛ.МИРА,8'	'044109000'	'Ф-Л "ВЫБОРГСКИЙ" ОАО "БАЛТИНВЕСТБАНК"'	'ВЫБОРГСКИЙ'	'044109777'			'01'			'(81378)33731,31239'	'3176/1'	'46259720'	14.05.04		'30101810000000000777'	26.06.98		
'O|#mA7k6'		'30'	'2'	'60'	'344018'	'1'	'РОСТОВ-НА-ДОНУ'	'УЛ.ТЕКУЧЕВА,137'	'046015001'	'ФИЛИАЛ "КАМЕНКА" ОАО КБ "ДОНБАНК"'	'КАМЕНКА'	'046015988'			'01'			'(863)2903645,2346300'	'2984/1'	'48239408'	29.11.04		'30101810900000000988'	26.06.98		
'%G4GmUk='		'30'	'2'	'66'	'214014'	'1'	'СМОЛЕНСК'	'УЛ.ГЕРЦЕНА,1-А'	'046614001'	'СМОЛЕНСКИЙ ФИЛИАЛ ОАО АКБ "СМОЛЕВИЧ"'	'СМОЛЕВИЧ'	'046614787'			'01'			'(4812)647531,647530'	'1121/2'	'47643484'	15.03.06		'30101810900000000787'	26.06.98		
'm2LU4NEw'		'30'	'2'	'70'	'300034'	'1'	'ТУЛА'	'УЛ.Л.ТОЛСТОГО,Д.134'	'047003001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ТУЛЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ТУЛЕ'	'047003794'			'01'			'(4872)360025'	'1000/15'	'12475607'	28.06.07		'30101810900000000794'	26.06.98		
'j)IYh1Ba'		'30'	'2'	'92'	'423450'	'1'	'АЛЬМЕТЬЕВСК'	'УЛ.МИРА,6'	'049202000'	'"АЛЬМЕТЬЕВСКИЙ"ФИЛИАЛ ОАО БАНК ЗЕНИТ'	'АЛЬМЕТЬЕВСКИЙ'	'049202896'			'01'			'(85512)28418'	'3255/1'	'47099075'	06.04.07		'30101810500000000896'	26.06.98		
'6)SD1)$|'		'30'	'2'	'49'	'173000'	'1'	'ВЕЛИКИЙ НОВГОРОД'	'УЛ.СЛАВНАЯ,46'	'044959001'	'НОВГОРОДСКИЙ Ф-Л АКБ "ПРОМСВЯЗЬБАНК"'	'ПРОМСВЯЗЬБАНК'	'044959717'			'01'			'(816)661610'	'3251/2'	'49148174'	27.10.03		'30101810900000000717'	03.07.98		
'hHS4Ln2C'		'30'	'2'	'45'	'109390'	'1'	'МОСКВА'	'УЛ.ЛЮБЛИНСКАЯ,14'	'044585000'	'МОСКОВСКИЙ ФИЛИАЛ ОАО "ТВЕРЬУНИВЕРСАЛБАНК"'	'ТВЕРЬУНИВЕРСАЛБАНК'	'044585210'			'01'			'(495)1792216,1798888'	'777/13'	'17515760'	20.01.06		'30101810600000000210'	20.01.94		
'nG=JTt-K'		'30'	'2'	'60'	'344082'	'1'	'РОСТОВ-НА-ДОНУ'	'УЛ.БОЛЬШАЯ САДОВАЯ,27/47'	'046015001'	'РОСТОВСКИЙ ФИЛИАЛ ОАО "БАНК МОСКВЫ"'	'БАНК МОСКВЫ'	'046015991'			'01'			'(863)2271794,2271795'	'2748/2'	'48258156'	10.07.06		'30101810900000000991'	10.07.98		
'eRAC)xG4'		'30'	'2'	'90'	'362040'	'1'	'ВЛАДИКАВКАЗ'	'ПР.МИРА,1'	'049033001'	'ВЛАДИКАВКАЗСКИЙ ФИЛИАЛ БАНКА МОСКВЫ'	'ВЛАДИКАВКАЗСКИЙ ФИЛИАЛ БАНКА М'	'049033781'			'01'			'(8672)545440,540087'	'2748/1'	'44631954'	27.10.03		'30101810800000000781'	10.07.98		
'WKmJ0Jt('		'30'	'2'	'17'	'600001'	'1'	'ВЛАДИМИР'	'УЛ.РАЗИНА,21'	'041708001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ВЛАДИМИРЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ВЛАДИМ'	'041708760'			'01'			'(0922)320970,443410'	'1000/17'	'43155121'	20.06.07		'30101810900000000760'	17.07.98		
'=-s<xPfw'		'30'	'2'	'40'	'191186'	'1'	'САНКТ-ПЕТЕРБУРГ'	'УЛ.М.КОНЮШЕННАЯ,1/3,ОФИС 14Б'	'044030001'	'"АБН АМРО БАНК ЗАО" ФИЛИАЛ В САНКТ-ПЕТЕРБУРГЕ'	'АБН АМРО БАНК ЗАО'	'044030795'			'01'			'(812)1183712'	'2594/1'	'48965451'	10.05.06		'30101810400000000795'	24.07.98		
'6=Zf!3=X'		'40'	'3'	'07'	'356800'	'1'	'БУДЕННОВСК'	'МИКРОРАЙОН СЕВЕРНЫЙ'	'040702001'	'ПУ БАНКА РОССИИ ГЕОРГИЕВСКОЕ'	'БАНКА РОССИИ ГЕОРГИЕВСКОЕ'	'040703002'			'00'	'223672'		'(86559)35211,35965'			27.12.04			21.08.98		
'wU+q3C2E'		'30'	'2'	'25'	'664025'	'1'	'ИРКУТСК'	'УЛ.5-ОЙ АРМИИ,29'	'042520001'	'ИРКУТСКИЙ ФИЛИАЛ "БРАТСКОГО АНКБ" ОАО'	'БРАТСКОГО АНКБ'	'042520702'			'01'			'(3952)203511,203517'	'1144/2'	'49426408'	14.06.05		'30101810300000000702'	21.08.98		
'ZH@3hoGY'		'20'	'2'	'45'	'123022'	'1'	'МОСКВА'	'УЛ.2-Я ЗВЕНИГОРОДСКАЯ,13 СТР42'	'044525000'	'ЗАО "ДЕНИЗБАНК МОСКВА"'	'ДЕНИЗБАНК МОСКВА'	'044525102'			'01'			'(495)7251020'	'3330'	'18511570'	20.01.06		'30101810400000000102'	21.08.98		
')j>*VQAQ'		'30'	'2'	'45'	'125367'	'1'	'МОСКВА'	'ВОЛОКОЛАМСКОЕ Ш.,62'	'044583001'	'ФОАО КОМИРЕГИОНБАНК "УХТАБАНК"В Г.МОСКВЕ'	'УХТАБАНК'	'044583858'			'01'			'(495)3633720'	'1663/7'	'18509879'	20.01.06		'30101810000000000858'	21.08.98		
'RYik|%Dz'		'30'	'2'	'46'	'140006'	'1'	'ЛЮБЕРЦЫ'	'УЛ.ЮЖНАЯ,8'	'044660000'	'ЛЮБЕРЕЦКИЙ ФИЛИАЛ "МАСТЕР-БАНК" (ОАО)'	'МАСТЕР-БАНК'	'044660744'			'01'			'(495)5576366,5576377'	'2176/1'	'48808253'	20.01.06		'30101810500000000744'	21.08.98		
'8JRoEXHl'		'30'	'0'	'82'	'368600'	'1'	'ДЕРБЕНТ'	'УЛ.ЧАПАЕВА,23'	'048268000'	'Ф-Л"ДЕРБЕНТСКИЙ"ООО"НОВЫЙ КОММЕРЧЕСКИЙ БАНК"'	'ДЕРБЕНТСКИЙ'	'048268985'			'02'			'(8240)46049,43101'	'347/5'	'43335981'	27.09.06		'30101810200000000985'	21.08.98		
'A1@h(m=4'		'30'	'2'	'81'	'671700'	'1'	'СЕВЕРОБАЙКАЛЬСК'	'УЛ.ПОЛИГРАФИСТОВ,10'	'048149000'	'СЕВЕРОБАЙКАЛЬСКИЙ ФИЛИАЛ ОАО АК "БАЙКАЛБАНК"'	'БАЙКАЛБАНК'	'048149705'			'01'			'(30130)21621,21385'	'2632/2'	'46118540'	11.05.07		'30101810900000000705'	28.08.98		
'uw)vr|NO'		'30'	'2'	'36'	'443100'	'1'	'САМАРА'	'УЛ.МАЯКОВСКОГО,14'	'043602000'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.САМАРЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.САМАРЕ'	'043602985'			'01'			'(846)2643333'	'1000/20'	'48130350'	08.06.07		'30101810000000000985'	11.09.98		
'7GCA$9jo'		'30'	'2'	'60'	'346630'	'1'	'СЕМИКАРАКОРСК'	'УЛ.ЛЕНИНА,115'	'046060000'	'ФИЛИАЛ N 7 ОАО КБ "ЦЕНТР-ИНВЕСТ"'	'ЦЕНТР-ИНВЕСТ'	'046060992'			'01'			'(86356)21607,21144'	'2225/7'	'48266138'	05.03.05		'30101810200000000992'	11.09.98		
'Tj1YOQsn'		'30'	'2'	'88'	'424000'	'1'	'ЙОШКАР-ОЛА'	'УЛ.ПАЛАНТАЯ,112-В'	'048860001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ЙОШКАР-ОЛА'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ЙОШКАР'	'048860717'			'01'			'(8362)750403,751234'	'1000/18'	'48293974'	13.06.07		'30101810100000000717'	11.09.98		
'<>vqKV8i'		'30'	'2'	'01'	'656002'	'1'	'БАРНАУЛ'	'УЛ.ПРОФИНТЕРНА,59'	'040173001'	'БФ ОАО "УРСА БАНК"'	'УРСА БАНК'	'040173755'			'02'			'(3852)364243'	'323/3'	'33984968'	02.02.07		'30101810900000000755'	11.09.98		
'oxx974ln'		'40'	'3'	'27'	'238750'	'1'	'СОВЕТСК'	'УЛ.А.НЕВСКОГО,15'	'042748001'	'ПУ БАНКА РОССИИ БЕРЕГОВОЕ'	'БАНКА РОССИИ БЕРЕГОВОЕ'	'042785002'			'00'	'262575'		'(40161)65034,65035'			15.03.06			18.09.98		
'#hh-Jt-P'		'30'	'2'	'60'	'347660'	'5'	'ЕГОРЛЫКСКАЯ'	'УЛ.ВОРОШИЛОВА,73'	'046009000'	'ЕГОРЛЫКСКИЙ ФАКБ "КАВКАЗ-ГЕЛИОС"'	'КАВКАЗ-ГЕЛИОС'	'046009995'			'02'			'(86370)31869,31379'	'1618/9'	'48266948'	27.10.03		'30101810400000000995'	02.10.98		
'<#Y2UN|='		'30'	'2'	'34'	'156000'	'1'	'КОСТРОМА'	'УЛ.СОВЕТСКАЯ,49'	'043469001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.КОСТРОМЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.КОСТРО'	'043469713'			'01'			'(4942)317646,315610'	'1000/21'	'41650543'	29.05.07		'30101810000000000713'	09.10.98		
'&Q*5uHVY'		'30'	'2'	'76'	'672010'	'1'	'ЧИТА'	'УЛ.АМУРСКАЯ,41'	'047601001'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ЧИТЕ'	'ФИЛИАЛ ОАО БАНК ВТБ В Г.ЧИТЕ'	'047601733'			'01'			'()267577'	'1000/23'	'46997240'	08.06.07		'30101810200000000733'	09.10.98		
